value,count
5038,770067
5039,31709
5040,181192
5041,106404
5042,1690221
5043,27115
5044,140328
5045,187952
5046,47410
5047,36775
5048,68230
5049,216309
5050,69758
5051,62943
5052,92445
5053,327252
5054,117743
5055,106490
5056,31398
5057,527970
5058,180694
5059,157263
5060,80429
5061,520188
5062,295860
5063,200995
5064,59011
5065,741871
5066,139732
5067,211839
5068,35811
5069,274285
5070,93085
5071,291367
5072,44425
5073,124614
5074,200680
5075,320353
5076,66943
5077,126461
5078,269840
5079,576280
5080,96009
5081,241858
5082,121534
5083,178616
5084,44899
5085,459838
5086,142897
5087,238498
5088,80231
5089,725147
5090,229869
5091,381643
5092,154384
5093,945654
5094,397645
5095,330644
5096,173912
5097,292269
5098,552181
5099,102415
5100,129565
5101,88509
5102,654148
5103,67194
5104,92821
5105,119129
5106,79637
5107,89224
5108,47072
5109,122013
5110,166056
5111,255837
5112,93169
5113,144188
5114,247566
5115,72731
5116,128573
5117,152056
5118,384883
5119,125505
5120,96857
5121,119270
5122,271376
5123,338201
5124,67832
5125,266652
5126,232633
5127,208500
5128,267634
5129,431688
5130,218052
5131,187380
5132,137453
5133,446592
5134,271206
5135,96418
5136,62177
5137,575242
5138,325659
5139,186329
5140,91870
5141,410419
5142,226379
5143,273905
5144,151235
5145,140911
5146,381815
5147,130496
5148,93728
5149,201117
5150,342784
5151,256693
5152,48061
5153,199460
5154,882206
5155,444032
5156,115920
5157,835180
5158,2443642
5159,444606
5160,153565
5161,1263826
5162,31160
5163,905569
5164,12247
5165,687789
5166,23134
5167,184153
5168,31902
5169,187814
5170,51655
5171,64363
5172,45378
5173,116377
5174,75393
5175,78477
5176,104199
5177,172421
5178,208652
5179,132263
5180,119065
5181,68543
5182,313672
5183,296985
5184,82231
5185,132886
5186,81503
5187,547437
5188,79313
5189,148891
5190,107194
5191,1045161
5192,30812
5193,272898
5194,36895
5195,1322577
5196,39646
5197,437792
5198,103997
5199,743832
5200,92857
5201,391191
5202,119933
5203,203107
5204,63517
5205,167059
5206,87667
5207,559899
5208,36364
5209,235443
5210,109236
5211,192695
5212,45835
5213,184502
5214,102136
5215,520433
5216,82249
5217,650083
5218,102838
5219,931689
5220,34378
5221,1052473
5222,184547
5223,489461
5224,87482
5225,230899
5226,173355
5227,141539
5228,73557
5229,221151
5230,233290
5231,255681
5232,44430
5233,238440
5234,428717
5235,268163
5236,59615
5237,310926
5238,127904
5239,202601
5240,33434
5241,789558
5242,50542
5243,178450
5244,30659
5245,272632
5246,102915
5247,382080
5248,61669
5249,135579
5250,124452
5251,661775
5252,62223
5253,389910
5254,93239
5255,725031
5256,77058
5257,738749
5258,115122
5259,572222
5260,78768
5261,171238
5262,182495
5263,76139
5264,73504
5265,53547
5266,267416
5267,95920
5268,88775
5269,65981
5270,84812
5271,51733
5272,139629
5273,86735
5274,123158
5275,69698
5276,116734
5277,206647
5278,299825
5279,62632
5280,60743
5281,59764
5282,206508
5283,41584
5284,32719
5285,51097
5286,371892
5287,88060
5288,62413
5289,92565
5290,321809
5291,119882
5292,57037
5293,133558
5294,227036
5295,162170
5296,26365
5297,54221
5298,268153
5299,219200
5300,30740
5301,63267
5302,222713
5303,56164
5304,31453
5305,65036
5306,211920
5307,149873
5308,22671
5309,66203
5310,174835
5311,215709
5312,40805
5313,125537
5314,139167
5315,58242
5316,39466
5317,175394
5318,96790
5319,106172
5320,61743
5321,231991
5322,280950
5323,117310
5324,104211
5325,64435
5326,375354
5327,141956
5328,95260
5329,41391
5330,212284
5331,199125
5332,74766
5333,75984
5334,116724
5335,271331
5336,33615
5337,60278
5338,477378
5339,298052
5340,100723
5341,123934
5342,1315685
5343,88699
5344,113234
5345,255831
5346,99476
5347,94131
5348,82248
5349,110968
5350,165756
5351,47175
5352,110302
5353,59389
5354,370715
5355,89685
5356,114837
5357,86691
5358,135748
5359,147037
5360,128100
5361,73472
5362,319119
5363,156061
5364,120125
5365,120143
5366,553005
5367,148647
5368,81356
5369,135587
5370,164537
5371,210042
5372,83854
5373,257168
5374,258036
5375,333498
5376,139386
5377,418391
5378,445504
5379,485274
5380,101126
5381,231215
5382,106545
5383,658679
5384,74767
5385,465374
5386,87796
5387,119668
5388,73189
5389,587466
5390,66674
5391,254468
5392,28466
5393,222931
5394,133427
5395,116869
5396,64467
5397,372967
5398,171374
5399,141348
5400,55693
5401,492281
5402,293928
5403,199529
5404,113424
5405,113539
5406,198691
5407,115181
5408,124820
5409,77856
5410,323521
5411,284662
5412,85063
5413,107084
5414,448282
5415,57086
5416,88073
5417,75579
5418,209950
5419,38364
5420,69332
5421,168654
5422,386667
5423,93271
5424,77246
5425,520778
5426,159863
5427,144293
5428,61579
5429,873256
5430,127649
5431,273372
5432,85633
5433,756216
5434,256144
5435,417250
5436,86516
5437,135216
5438,689337
5439,74315
5440,108520
5441,48167
5442,549823
5443,83520
5444,96513
5445,45630
5446,432441
5447,240137
5448,73816
5449,108361
5450,280055
5451,128068
5452,54822
5453,167035
5454,227781
5455,180292
